Time,Step_Number,RF_Btm_Pwr,RF_Rfl_Pwr,Pressure,RF_Tuner,TCP_Tuner,TCP_Top_Pwr,Vat_Valve,batch_id
76.5605,5,131,0,1189,9543,19722,351,50,l2935.txm
77.5801,5,135,0,1186,9478,19638,343,50,l2935.txm
78.6016,5,131,0,1184,9440,19410,341,50,l2935.txm
79.6201,5,132,0,1186,9511,19062,345,50,l2935.txm
80.666,5,132,0,1185,9529,19266,349,50,l2935.txm
81.6602,5,133,0,1184,9501,19058,351,50,l2935.txm
82.6816,5,134,0,1185,9443,19104,354,50,l2935.txm
83.7002,5,133,0,1183,9506,19344,355,50,l2935.txm
84.7246,5,133,0,1183,9477,19280,351,50,l2935.txm
85.7412,5,134,0,1186,9496,19266,344,50,l2935.txm
86.7598,5,134,0,1184,9459,19154,347,50,l2935.txm
87.7803,5,136,0,1184,9510,19098,353,50,l2935.txm
88.7998,5,132,0,1182,9463,19326,344,50,l2935.txm
89.8203,5,135,0,1181,9496,19086,352,50,l2935.txm
90.8398,5,133,0,1184,9521,19094,344,50,l2935.txm
91.8613,5,132,0,1182,9454,19170,348,50,l2935.txm
92.9346,5,131,0,1184,9491,19232,349,50,l2935.txm
93.96,5,133,0,1184,9508,19068,351,50,l2935.txm
94.9805,5,134,0,1184,9440,19266,354,50,l2935.txm
96,5,133,0,1185,9521,19282,344,50,l2935.txm
97.0215,5,133,0,1185,9462,19198,346,50,l2935.txm
98.041,5,134,0,1184,9442,19068,346,50,l2935.txm
99.0605,5,132,0,1186,9439,19314,355,50,l2935.txm
100.08,5,132,0,1188,9511,19106,352,50,l2935.txm
101.101,5,131,0,1184,9527,19112,347,50,l2935.txm
102.12,5,132,0,1186,9455,19316,353,50,l2935.txm
103.142,5,132,0,1184,9430,19072,357,50,l2935.txm
104.16,5,132,0,1186,9480,19134,351,50,l2935.txm
105.205,5,134,0,1184,9479,19304,348,50,l2935.txm
106.2,5,131,0,1186,9456,19322,350,50,l2935.txm
107.222,5,134,0,1185,9491,19264,347,50,l2935.txm
108.24,5,135,0,1186,9462,19082,349,50,l2935.txm
109.26,5,135,0,1185,9519,19322,350,50,l2935.txm
110.28,5,132,0,1187,9470,19290,346,50,l2935.txm
111.3,5,133,0,1187,9460,19134,351,50,l2935.txm
11.7295,4,134,0,1216,9423,19996,344,49,l2935.txm
11.7295,4,134,0,1216,9423,19996,344,49,l2941.txm
12.75,4,132,0,1216,9501,20002,352,49,l2941.txm
13.7695,4,132,0,1213,9453,20272,349,49,l2941.txm
14.79,4,133,0,1192,9431,20220,360,49,l2941.txm
15.8096,4,133,0,1154,9432,20004,343,49,l2941.txm
16.8301,4,135,0,1153,9429,19348,344,48,l2941.txm
17.8506,4,131,0,1198,9512,19684,357,48,l2941.txm
18.8701,4,139,0,1204,9506,19468,346,48,l2941.txm
19.916,4,132,0,1198,9512,19406,342,49,l2941.txm
20.9102,4,134,0,1167,9447,19546,349,49,l2941.txm
21.9297,4,126,0,1195,9516,19316,349,48,l2941.txm
22.9502,4,132,0,1183,9463,19328,348,49,l2941.txm
23.9707,4,131,0,1186,9518,19664,348,49,l2941.txm
24.9902,4,133,0,1187,9531,19352,362,49,l2941.txm
26.0098,4,135,0,1185,9453,19658,347,49,l2941.txm
27.0313,4,132,0,1184,9465,19356,350,49,l2941.txm
28.0508,4,135,0,1186,9478,19136,355,49,l2941.txm
29.1436,4,131,0,1184,9454,19376,351,49,l2941.txm
30.1699,4,130,0,1186,9460,19340,344,49,l2941.txm
31.1904,4,132,0,1185,9510,19234,349,49,l2941.txm
32.2354,4,130,0,1186,9467,19238,344,49,l2941.txm
33.2598,4,132,0,1186,9484,19286,343,49,l2941.txm
34.2803,4,134,0,1185,9503,19380,351,49,l2941.txm
35.3008,4,133,0,1186,9433,19338,342,49,l2941.txm
36.3203,4,134,0,1184,9446,19438,352,49,l2941.txm
37.3398,4,133,0,1186,9499,19212,346,49,l2941.txm
38.3604,4,133,0,1187,9512,19216,347,49,l2941.txm
39.3799,4,130,0,1184,9494,19274,349,49,l2941.txm
40.4004,4,133,0,1185,9502,19402,357,49,l2941.txm
41.4199,4,134,0,1185,9460,19142,348,49,l2941.txm
42.4404,4,132,0,1182,9471,19150,345,49,l2941.txm
43.46,4,131,0,1180,9433,19250,350,49,l2941.txm
44.4795,4,132,0,1187,9494,19428,350,49,l2941.txm
45.501,4,132,0,1184,9500,19416,350,49,l2941.txm
46.5205,4,132,0,1186,9428,19248,345,49,l2941.txm
47.541,4,136,0,1187,9495,19178,356,49,l2941.txm
48.5605,4,131,0,1187,9438,19180,353,49,l2941.txm
49.5811,4,130,0,1185,9471,19418,342,49,l2941.txm
50.6201,4,131,0,1186,9495,19162,350,49,l2941.txm
51.666,4,131,0,1185,9465,19358,352,49,l2941.txm
52.6602,4,133,0,1185,9437,19332,352,49,l2941.txm
53.6797,4,133,0,1184,9427,19246,355,49,l2941.txm
54.7002,4,134,0,1197,9453,19258,352,49,l2941.txm
55.7207,4,133,0,1189,9464,19526,349,49,l2941.txm
56.7402,4,135,1,1186,9450,19656,345,49,l2941.txm
57.7598,5,135,0,1203,9505,19768,349,49,l2941.txm
58.7803,5,133,0,1207,9487,19852,350,49,l2941.txm
59.8008,5,135,0,1192,9474,19922,348,49,l2941.txm
60.8203,5,134,1,1182,9449,19920,350,50,l2941.txm
61.8398,5,135,0,1187,9471,19928,352,50,l2941.txm
62.8603,5,132,0,1183,9520,19930,358,50,l2941.txm
63.9102,5,131,0,1187,9500,19930,351,50,l2941.txm
64.9297,5,134,0,1186,9465,20018,345,50,l2941.txm
65.9502,5,132,0,1189,9453,19862,347,50,l2941.txm
66.9697,5,132,0,1187,9462,20074,342,50,l2941.txm
67.9902,5,134,0,1183,9503,20202,350,49,l2941.txm
69.0107,5,132,0,1180,9521,20030,353,49,l2941.txm
70.0312,5,131,0,1177,9470,20146,354,49,l2941.txm
71.0762,5,135,0,1179,9543,20114,348,49,l2941.txm
72.0713,5,132,0,1185,9489,20386,347,49,l2941.txm
73.0898,5,133,0,1184,9560,20256,358,49,l2941.txm
74.1113,5,133,0,1192,9520,20228,350,49,l2941.txm
75.1299,5,133,0,1193,9578,20042,347,49,l2941.txm
76.1504,5,133,0,1189,9552,19764,347,49,l2941.txm
77.1699,5,135,0,1187,9484,19898,354,50,l2941.txm
78.1904,5,134,0,1184,9446,19210,352,50,l2941.txm
79.21,5,133,0,1192,9528,19164,348,50,l2941.txm
80.2295,5,133,0,1183,9525,19164,350,50,l2941.txm
81.291,5,134,0,1186,9477,19048,344,50,l2941.txm
82.2695,5,133,0,1185,9556,19284,346,50,l2941.txm
83.3154,5,134,0,1186,9474,19036,357,50,l2941.txm
84.3096,5,134,0,1186,9504,19182,350,50,l2941.txm
85.3301,5,135,0,1185,9438,19268,348,50,l2941.txm
86.3496,5,132,0,1185,9507,19314,353,50,l2941.txm
87.3701,5,134,0,1183,9439,19056,349,50,l2941.txm
88.3896,5,135,0,1184,9478,19362,346,50,l2941.txm
89.4102,5,132,0,1187,9454,19136,346,50,l2941.txm
90.4297,5,133,0,1184,9452,19054,345,50,l2941.txm
91.4502,5,135,0,1184,9443,19106,349,50,l2941.txm
92.4697,5,136,0,1186,9543,19364,356,50,l2941.txm
93.4902,5,131,0,1187,9499,19112,351,50,l2941.txm
94.5098,5,134,0,1186,9457,19336,349,50,l2941.txm
95.5547,5,133,0,1184,9452,19236,354,50,l2941.txm
96.5498,5,135,0,1187,9501,19278,353,50,l2941.txm
97.5703,5,135,0,1187,9511,19192,358,50,l2941.txm
98.5908,5,131,0,1186,9476,19034,346,50,l2941.txm
99.6103,5,132,0,1184,9443,19346,348,50,l2941.txm
100.63,5,133,0,1183,9522,19310,344,50,l2941.txm
101.651,5,133,0,1184,9441,19008,348,50,l2941.txm
102.671,5,133,0,1182,9521,19324,351,50,l2941.txm
103.69,5,132,0,1186,9430,19326,350,50,l2941.txm
104.71,5,135,0,1185,9495,19330,348,50,l2941.txm
105.729,5,134,0,1182,9496,19114,355,50,l2941.txm
106.75,5,134,0,1184,9461,19330,353,50,l2941.txm
107.795,5,132,0,1184,9455,19084,348,50,l2941.txm
108.79,5,131,0,1184,9448,19188,353,50,l2941.txm
109.81,5,134,0,1184,9489,19306,350,50,l2941.txm
11.7412,4,134,0,1222,9504,19988,354,49,l2941.txm
11.7412,4,134,0,1222,9504,19988,354,49,l2942.txm
12.7617,4,133,0,1218,9439,20032,354,49,l2942.txm
13.7812,4,136,0,1219,9492,20086,345,49,l2942.txm
14.8008,4,135,0,1196,9517,20244,357,49,l2942.txm
15.8203,4,131,0,1150,9443,19938,342,49,l2942.txm
16.8701,4,132,0,1169,9461,19472,355,48,l2942.txm
17.8906,4,132,0,1199,9434,19478,349,48,l2942.txm
18.9102,4,131,0,1206,9440,19282,340,48,l2942.txm
19.9307,4,136,0,1173,9436,19492,342,49,l2942.txm
20.9512,4,134,0,1173,9453,19286,353,49,l2942.txm
21.9717,4,134,0,1193,9472,19502,358,49,l2942.txm
22.9902,4,136,0,1186,9442,19380,348,49,l2942.txm
24.0361,4,133,0,1187,9423,19452,348,49,l2942.txm
25.0303,4,134,0,1185,9477,19436,353,49,l2942.txm
26.0508,4,132,0,1183,9510,19398,342,49,l2942.txm
27.0703,4,135,0,1186,9439,19406,354,49,l2942.txm
28.0908,4,133,0,1182,9485,19444,347,49,l2942.txm
29.1113,4,134,0,1186,9466,19344,351,49,l2942.txm
30.1299,4,131,0,1186,9470,19108,342,49,l2942.txm
31.1504,4,136,0,1187,9453,19208,355,49,l2942.txm
32.1709,4,131,0,1187,9456,19114,358,49,l2942.txm
33.1914,4,131,0,1186,9426,19422,358,49,l2942.txm
34.2109,4,133,0,1184,9446,19258,347,49,l2942.txm
35.2305,4,131,0,1185,9464,19126,347,49,l2942.txm
36.3262,4,134,0,1185,9456,19272,348,49,l2942.txm
37.2705,4,134,0,1184,9470,19170,349,49,l2942.txm
38.29,4,135,0,1185,9486,19064,351,49,l2942.txm
39.3105,4,131,0,1184,9486,19384,347,49,l2942.txm
40.3301,4,130,0,1186,9462,19136,349,49,l2942.txm
41.3506,4,131,0,1184,9465,19306,353,49,l2942.txm
42.3701,4,132,0,1184,9446,19276,343,49,l2942.txm
43.3906,4,134,0,1182,9468,19350,349,49,l2942.txm
44.4102,4,131,0,1182,9477,19194,347,49,l2942.txm
45.4307,4,136,0,1184,9429,19448,342,49,l2942.txm
46.4502,4,135,0,1181,9488,19278,348,49,l2942.txm
47.4707,4,134,0,1185,9437,19250,350,49,l2942.txm
48.5166,4,135,0,1186,9485,19220,353,49,l2942.txm
49.5117,4,130,0,1184,9502,19418,347,49,l2942.txm
50.5303,4,133,0,1184,9506,19418,358,49,l2942.txm
51.5508,4,136,0,1184,9460,19216,351,49,l2942.txm
52.5713,4,134,0,1182,9420,19262,352,49,l2942.txm
53.5918,4,133,0,1187,9427,19074,350,49,l2942.txm
54.6104,4,133,0,1195,9482,19422,346,49,l2942.txm
55.6553,4,136,0,1193,9440,19532,349,49,l2942.txm
56.6504,4,132,0,1189,9434,19676,350,49,l2942.txm
57.6738,5,135,0,1217,9486,19836,348,49,l2942.txm
59.2031,5,134,0,1209,9496,19850,355,49,l2942.txm
60.7314,5,135,0,1184,9536,19916,342,50,l2942.txm
61.751,5,133,0,1185,9494,19910,349,50,l2942.txm
62.7715,5,134,0,1185,9444,19924,343,50,l2942.txm
63.79,5,135,0,1185,9515,19940,350,50,l2942.txm
64.8115,5,134,0,1184,9431,19956,358,50,l2942.txm
65.8301,5,133,0,1184,9512,20028,351,50,l2942.txm
66.8506,5,131,0,1185,9514,20036,342,50,l2942.txm
67.8711,5,134,0,1181,9504,20068,345,50,l2942.txm
68.8906,5,135,0,1180,9507,19974,351,49,l2942.txm
69.9102,5,134,0,1180,9479,20134,343,49,l2942.txm
70.9307,5,136,0,1178,9505,20336,350,49,l2942.txm
71.9502,5,135,0,1180,9502,20236,346,49,l2942.txm
72.9707,5,131,0,1187,9543,20414,353,49,l2942.txm
74.0107,5,136,0,1196,9571,20394,347,49,l2942.txm
75.0303,5,132,0,1194,9517,19872,355,49,l2942.txm
76.0518,5,135,0,1188,9524,19810,347,50,l2942.txm
77.0703,5,132,0,1186,9465,19758,345,50,l2942.txm
78.1152,5,135,0,1182,9475,19306,347,50,l2942.txm
79.1103,5,133,0,1191,9419,19076,343,50,l2942.txm
80.1299,5,132,0,1185,9511,19340,345,50,l2942.txm
81.1504,5,132,0,1187,9429,19338,346,50,l2942.txm
82.1699,5,135,0,1186,9468,19124,347,50,l2942.txm
83.1914,5,134,0,1184,9426,19242,348,50,l2942.txm
84.21,5,134,0,1184,9501,19012,355,50,l2942.txm
85.2305,5,132,0,1184,9431,19242,345,50,l2942.txm
86.25,5,133,0,1184,9458,19266,353,50,l2942.txm
87.2705,5,131,0,1184,9454,19048,354,50,l2942.txm
88.29,5,132,0,1183,9429,19282,352,50,l2942.txm
89.3105,5,134,0,1185,9485,19304,345,50,l2942.txm
90.3555,5,134,0,1182,9506,19128,355,50,l2942.txm
91.456,5,135,0,1184,9502,18998,345,50,l2942.txm
92.4004,5,135,0,1189,9448,19114,351,50,l2942.txm
93.4199,5,134,0,1185,9490,19078,353,50,l2942.txm
94.4404,5,134,0,1186,9447,19042,352,50,l2942.txm
95.46,5,131,0,1184,9471,19304,353,50,l2942.txm
96.4805,5,134,0,1186,9447,19004,344,50,l2942.txm
97.5,5,133,0,1184,9490,19114,343,50,l2942.txm
98.5215,5,132,0,1186,9474,19286,348,50,l2942.txm
99.54,5,133,0,1184,9481,19132,349,50,l2942.txm
100.561,5,135,0,1184,9432,19322,352,50,l2942.txm
101.581,5,133,0,1187,9453,19276,342,50,l2942.txm
102.634,5,135,0,1186,9489,19324,350,50,l2942.txm
103.62,5,134,0,1184,9510,19100,344,50,l2942.txm
104.641,5,132,0,1183,9430,19294,345,50,l2942.txm
105.66,5,134,0,1184,9445,19142,352,50,l2942.txm
106.681,5,132,0,1184,9465,19044,352,50,l2942.txm
107.7,5,131,0,1185,9443,19166,350,50,l2942.txm
108.722,5,133,0,1186,9431,19286,348,50,l2942.txm
109.741,5,132,0,1187,9450,19312,347,50,l2942.txm
10.2207,4,133,0,1228,9465,20004,354,49,l2942.txm
10.2207,4,133,0,1228,9465,20004,354,49,l2943.txm
11.2383,4,135,0,1218,9494,19992,355,49,l2943.txm
12.2578,4,135,0,1218,9467,20040,356,49,l2943.txm
13.3027,4,135,0,1213,9520,20100,353,49,l2943.txm
14.2969,4,134,0,1191,9437,20078,359,49,l2943.txm
15.3184,4,131,0,1146,9452,19870,339,49,l2943.txm
16.3379,4,134,0,1170,9454,19528,358,48,l2943.txm
17.3574,4,135,0,1205,9472,19706,349,48,l2943.txm
18.3789,4,131,0,1204,9546,19474,348,48,l2943.txm
19.3984,4,132,0,1167,9461,19610,347,49,l2943.txm
20.418,4,133,0,1175,9427,19652,361,49,l2943.txm
21.4375,4,131,0,1192,9459,19558,344,49,l2943.txm
22.4863,4,134,0,1183,9453,19496,349,49,l2943.txm
23.5078,4,132,0,1186,9436,19434,350,49,l2943.txm
24.5273,4,134,0,1188,9434,19470,350,49,l2943.txm
25.5488,4,134,0,1186,9471,19384,338,49,l2943.txm
26.5684,4,133,0,1185,9498,19290,352,49,l2943.txm
27.5879,4,132,0,1186,9476,19338,359,49,l2943.txm
28.6074,4,133,0,1185,9478,19416,348,49,l2943.txm
29.6289,4,132,0,1186,9503,19204,356,49,l2943.txm
30.7246,4,134,0,1186,9468,19398,343,49,l2943.txm
31.7285,4,133,0,1185,9459,19088,343,49,l2943.txm
32.7734,4,135,0,1186,9453,19276,353,49,l2943.txm
33.7676,4,135,0,1186,9505,19266,357,49,l2943.txm
34.7891,4,136,0,1185,9453,19418,343,49,l2943.txm
35.8066,4,134,0,1185,9468,19270,345,49,l2943.txm
36.8281,4,135,0,1186,9505,19216,348,49,l2943.txm
37.8477,4,131,0,1184,9454,19238,347,49,l2943.txm
38.8672,4,134,0,1185,9496,19330,355,49,l2943.txm
39.8887,4,133,0,1184,9502,19194,349,49,l2943.txm
40.9082,4,134,0,1184,9506,19404,347,49,l2943.txm
41.9277,4,133,0,1187,9475,19340,346,49,l2943.txm
42.9473,4,131,0,1184,9425,19044,345,49,l2943.txm
43.9687,4,134,0,1183,9451,19278,351,49,l2943.txm
45.0117,4,136,0,1183,9504,19354,351,49,l2943.txm
46.0078,4,134,0,1185,9503,19290,358,49,l2943.txm
47.0273,4,133,0,1185,9456,19398,350,49,l2943.txm
48.0488,4,133,0,1186,9445,19072,361,49,l2943.txm
49.0664,4,133,0,1185,9492,19058,356,49,l2943.txm
50.0879,4,132,0,1182,9439,19268,347,49,l2943.txm
51.1074,4,131,0,1187,9463,19208,348,49,l2943.txm
52.1289,4,132,0,1189,9512,19400,344,49,l2943.txm
53.1465,4,136,0,1187,9487,19104,355,49,l2943.txm
54.168,4,132,0,1195,9425,19326,348,49,l2943.txm
55.1875,4,134,1,1190,9497,19574,349,49,l2943.txm
56.209,4,133,0,1190,9513,19702,355,49,l2943.txm
57.2285,5,132,0,1212,9520,19832,360,49,l2943.txm
58.248,5,132,0,1207,9485,19870,349,49,l2943.txm
59.2676,5,133,0,1189,9447,19908,358,50,l2943.txm
60.2871,5,135,0,1180,9516,19916,350,50,l2943.txm
61.3086,5,135,0,1186,9502,19928,353,50,l2943.txm
62.3281,5,134,0,1187,9507,19920,347,50,l2943.txm
63.3477,5,132,0,1182,9506,19946,348,50,l2943.txm
64.3926,5,133,0,1186,9481,20002,348,50,l2943.txm
65.3867,5,131,0,1184,9525,19976,345,50,l2943.txm
66.4082,5,132,0,1186,9517,20114,347,50,l2943.txm
67.4277,5,131,0,1184,9454,20100,343,50,l2943.txm
68.4492,5,134,0,1179,9494,20190,356,49,l2943.txm
69.4687,5,132,0,1179,9458,20388,345,49,l2943.txm
70.5078,5,135,0,1180,9570,20260,353,49,l2943.txm
71.5078,5,131,0,1181,9541,20252,347,49,l2943.txm
72.5273,5,136,0,1188,9577,20342,346,49,l2943.txm
73.5488,5,133,0,1193,9540,20384,350,49,l2943.txm
74.5684,5,133,0,1191,9519,19988,360,49,l2943.txm
75.5879,5,133,0,1193,9491,19786,357,50,l2943.txm
76.6328,5,134,0,1183,9528,19586,349,50,l2943.txm
77.6562,5,132,0,1185,9426,19262,346,50,l2943.txm
78.6777,5,132,0,1191,9507,19026,350,50,l2943.txm
79.6973,5,133,0,1183,9518,19270,345,50,l2943.txm
80.7187,5,133,0,1183,9462,19284,343,50,l2943.txm
81.7383,5,135,0,1187,9526,19022,347,50,l2943.txm
82.7578,5,132,0,1183,9515,19090,350,50,l2943.txm
83.8027,5,132,0,1185,9509,19136,358,50,l2943.txm
84.7969,5,132,0,1183,9474,19338,352,50,l2943.txm
85.8184,5,134,0,1185,9524,18992,357,50,l2943.txm
86.8379,5,132,0,1184,9468,19132,347,50,l2943.txm
87.8574,5,134,0,1185,9449,19014,348,50,l2943.txm
88.8789,5,132,0,1183,9461,19032,350,50,l2943.txm
89.8965,5,135,0,1183,9530,19044,345,50,l2943.txm
90.918,5,135,0,1185,9476,19080,353,50,l2943.txm
91.9375,5,132,0,1183,9442,19096,353,50,l2943.txm
92.959,5,133,0,1183,9474,19012,342,50,l2943.txm
93.9785,5,133,0,1184,9485,19178,345,50,l2943.txm
94.998,5,133,0,1185,9457,19110,349,50,l2943.txm
96.0625,5,133,0,1184,9450,19294,347,50,l2943.txm
97.0566,5,134,0,1182,9504,19324,352,50,l2943.txm
98.0781,5,133,0,1186,9453,19326,345,50,l2943.txm
99.0977,5,132,0,1183,9488,19080,350,50,l2943.txm
100.117,5,136,0,1183,9446,19326,347,50,l2943.txm
101.139,5,135,0,1184,9463,19172,352,50,l2943.txm
102.158,5,134,0,1186,9518,19318,343,50,l2943.txm
103.178,5,133,0,1187,9475,19116,348,50,l2943.txm
104.197,5,131,0,1185,9495,19008,344,50,l2943.txm
105.219,5,132,0,1183,9504,19284,347,50,l2943.txm
106.238,5,134,0,1183,9479,19330,345,50,l2943.txm
107.258,5,135,0,1185,9442,19060,344,50,l2943.txm
108.303,5,133,0,1183,9444,19154,354,50,l2943.txm
109.297,5,131,0,1186,9453,19064,354,50,l2943.txm
10.7207,4,135,0,1263,9396,20156,349,49,l2943.txm
10.7207,4,135,0,1263,9396,20156,349,49,l3101.txm
11.7402,4,133,0,1260,9421,20138,349,49,l3101.txm
12.7598,4,132,0,1259,9487,20132,354,49,l3101.txm
13.7812,4,134,0,1220,9476,20148,347,50,l3101.txm
14.8008,4,134,0,1177,9465,20300,347,50,l3101.txm
15.8203,4,134,0,1140,9478,19364,352,50,l3101.txm
16.8398,4,134,0,1198,9446,19622,352,49,l3101.txm
17.8613,4,131,0,1193,9416,19556,351,49,l3101.txm
18.8809,4,133,0,1206,9500,19566,345,49,l3101.txm
19.9004,4,133,0,1166,9497,19570,354,50,l3101.txm
20.9473,4,135,0,1183,9451,19588,360,49,l3101.txm
21.9414,4,130,0,1190,9513,19594,355,49,l3101.txm
22.9609,4,137,0,1181,9429,19568,345,49,l3101.txm
23.9805,4,132,0,1183,9461,19570,346,49,l3101.txm
25,4,129,0,1185,9442,19532,358,49,l3101.txm
26.0215,4,134,0,1184,9522,19392,353,49,l3101.txm
27.041,4,131,0,1185,9437,19406,344,49,l3101.txm
28.0605,4,132,0,1184,9490,19380,357,49,l3101.txm
29.0801,4,132,0,1185,9445,19398,344,49,l3101.txm
30.0996,4,133,0,1186,9442,19434,346,49,l3101.txm
31.1211,4,137,0,1184,9536,19390,358,49,l3101.txm
32.1406,4,135,0,1187,9453,19450,339,49,l3101.txm
33.1875,4,131,0,1187,9461,19424,344,49,l3101.txm
34.2227,4,135,0,1185,9424,19432,340,49,l3101.txm
35.2305,4,134,0,1183,9452,19382,361,49,l3101.txm
36.25,4,135,0,1185,9456,19384,357,49,l3101.txm
37.2715,4,132,0,1183,9439,19386,340,49,l3101.txm
38.291,4,134,0,1185,9475,19384,359,49,l3101.txm
39.3105,4,134,0,1187,9475,19376,358,49,l3101.txm
40.3301,4,134,0,1185,9431,19380,350,49,l3101.txm
41.3496,4,134,0,1184,9431,19436,340,49,l3101.txm
42.3711,4,132,0,1184,9451,19372,342,49,l3101.txm
43.3906,4,134,0,1183,9513,19462,347,49,l3101.txm
44.4102,4,133,0,1183,9510,19350,361,49,l3101.txm
45.4512,4,137,0,1184,9435,19412,342,49,l3101.txm
46.4727,4,134,0,1187,9451,19386,350,49,l3101.txm
47.4902,4,134,0,1188,9496,19364,345,49,l3101.txm
48.5098,4,130,0,1184,9497,19356,349,49,l3101.txm
49.5312,4,134,1,1186,9529,19408,345,49,l3101.txm
50.5508,4,135,1,1186,9548,19388,357,49,l3101.txm
51.5703,4,134,0,1185,9481,19386,346,49,l3101.txm
52.6152,4,131,0,1185,9444,19396,345,49,l3101.txm
53.6113,4,136,0,1185,9414,19392,360,49,l3101.txm
54.6309,4,135,1,1185,9412,19378,352,49,l3101.txm
55.6504,4,133,0,1185,9469,19380,360,49,l3101.txm
56.6699,4,131,0,1186,9450,19384,354,49,l3101.txm
57.6914,4,135,1,1197,9446,19412,345,50,l3101.txm
58.7109,4,132,0,1187,9485,19640,347,50,l3101.txm
59.7305,4,131,0,1186,9518,19720,349,50,l3101.txm
60.75,4,135,0,1187,9439,19910,345,50,l3101.txm
61.7715,5,135,0,1238,9478,19856,352,49,l3101.txm
62.791,5,133,0,1231,9523,19974,350,50,l3101.txm
63.8105,5,133,0,1204,9545,19978,344,50,l3101.txm
64.9219,5,134,0,1179,9477,20054,347,51,l3101.txm
65.8496,5,135,0,1191,9448,20056,353,51,l3101.txm
66.8711,5,134,0,1182,9446,20034,359,51,l3101.txm
67.8906,5,135,0,1186,9487,20012,351,51,l3101.txm
68.9102,5,135,0,1185,9490,20078,346,51,l3101.txm
69.9297,5,132,0,1182,9528,20062,356,51,l3101.txm
70.9512,5,133,0,1184,9459,20140,354,51,l3101.txm
71.9707,5,132,0,1181,9449,20186,358,50,l3101.txm
72.9902,5,135,0,1182,9503,20270,344,50,l3101.txm
74.0098,5,133,0,1183,9445,20278,351,50,l3101.txm
75.0312,5,135,0,1179,9546,20522,350,50,l3101.txm
76.0508,5,132,0,1187,9549,20480,342,50,l3101.txm
77.0957,5,131,0,1197,9521,20204,345,50,l3101.txm
78.0898,5,133,0,1186,9499,20186,351,50,l3101.txm
79.1113,5,135,0,1189,9539,20048,344,50,l3101.txm
80.1309,5,135,0,1191,9480,19778,359,51,l3101.txm
81.1504,5,133,0,1185,9536,19626,345,51,l3101.txm
82.1699,5,135,0,1184,9436,19414,347,51,l3101.txm
83.1914,5,132,0,1183,9546,19314,346,51,l3101.txm
84.2344,5,131,0,1185,9450,19378,352,51,l3101.txm
85.2305,5,133,0,1189,9468,19344,358,51,l3101.txm
86.25,5,133,0,1183,9443,19442,353,51,l3101.txm
87.2715,5,135,0,1190,9496,19414,344,51,l3101.txm
88.291,5,135,1,1183,9450,19318,348,51,l3101.txm
89.3105,5,134,0,1187,9451,19388,351,51,l3101.txm
90.3301,5,131,0,1184,9529,19300,349,51,l3101.txm
91.3496,5,134,0,1185,9470,19394,349,51,l3101.txm
92.3711,5,133,0,1188,9530,19300,349,51,l3101.txm
93.3906,5,131,0,1185,9526,19412,355,51,l3101.txm
94.4102,5,132,0,1184,9530,19290,351,51,l3101.txm
95.4297,5,135,0,1184,9446,19272,348,51,l3101.txm
96.4766,5,131,0,1184,9461,19332,342,51,l3101.txm
97.4707,5,133,0,1186,9517,19350,346,51,l3101.txm
98.4902,5,136,0,1188,9478,19292,341,51,l3101.txm
99.5137,5,134,0,1185,9501,19366,347,51,l3101.txm
100.531,5,136,0,1187,9492,19242,355,51,l3101.txm
101.58,5,133,0,1186,9436,19326,347,51,l3101.txm
102.6,5,132,0,1187,9462,19274,346,51,l3101.txm
103.621,5,131,0,1186,9528,19250,343,51,l3101.txm
104.641,5,133,0,1186,9438,19354,349,51,l3101.txm
105.66,5,134,0,1184,9446,19386,355,51,l3101.txm
106.68,5,133,0,1186,9492,19296,344,51,l3101.txm
107.721,5,133,0,1185,9500,19394,353,51,l3101.txm
108.74,5,135,0,1183,9433,19374,352,51,l3101.txm
109.76,5,134,0,1185,9440,19264,354,51,l3101.txm
110.781,5,133,0,1186,9528,19266,351,51,l3101.txm
111.801,5,133,0,1183,9507,19368,350,51,l3101.txm
112.82,5,135,0,1184,9475,19330,352,51,l3101.txm
113.867,5,133,0,1187,9515,19340,348,51,l3101.txm
114.881,5,135,0,1184,9509,19352,355,51,l3101.txm
115.9,5,134,0,1186,9513,19232,356,51,l3101.txm
116.92,5,134,0,1184,9514,19264,357,51,l3101.txm
117.941,5,134,0,1183,9534,19270,348,51,l3101.txm
118.961,5,133,0,1184,9465,19282,350,51,l3101.txm
10.75,4,136,0,1263,9505,20154,354,49,l3101.txm
10.75,4,136,0,1263,9505,20154,354,49,l3102.txm
11.7695,4,134,0,1263,9451,20136,346,49,l3102.txm
12.7891,4,132,0,1260,9411,20118,356,49,l3102.txm
13.8086,4,134,0,1224,9447,20180,359,50,l3102.txm
14.8301,4,134,0,1187,9452,20286,354,50,l3102.txm
15.8496,4,134,0,1142,9448,19340,344,50,l3102.txm
16.8672,4,136,0,1188,9516,19556,346,49,l3102.txm
17.916,4,133,0,1197,9462,19538,351,49,l3102.txm
18.9082,4,132,0,1209,9462,19646,347,49,l3102.txm
19.9277,4,131,0,1161,9422,19568,343,50,l3102.txm
20.9473,4,134,0,1194,9448,19412,351,49,l3102.txm
21.9668,4,135,0,1186,9530,19392,347,49,l3102.txm
22.9883,4,133,0,1184,9503,19388,343,49,l3102.txm
24.0078,4,134,0,1188,9424,19452,353,49,l3102.txm
